10,北京林业大学,C16,4,森林资源学 ( C1601 ) ,木质半纤维素结构表征与功能产品制备基础研究,180万元,2010年01月01日 至 2013年12月31日,孙润仓,http://fund.sciencenet.cn/index.php/item/view/55543
82,北京林业大学,D01,4,水文学 ( D010102 ) ,国际应用系统分析研究学会暑期青年科学家项目,4.7999999999999998万元,2011年01月01日 至 2011年12月31日,刘俊国,http://fund.sciencenet.cn/index.php/item/view/34153
105,北京林业大学,C16,10,森林土壤学 ( C1606 ) ,自然状态下栓皮栎纯林凋落物和表土化感作用研究,8万元,2009年01月01日 至 2009年12月31日,聂立水,http://fund.sciencenet.cn/index.php/item/view/126873
106,北京林业大学,C16,10,林木果实采后生物学 ( C161103 ) ,用SSH技术发掘冬枣果实衰老软化相关的差异表达基因,22万元,2009年01月01日 至 2011年12月31日,庞晓明,http://fund.sciencenet.cn/index.php/item/view/120417
122,北京林业大学,F02,11,计算机系统建模与模拟 ( F020301 ) ,干旱条件下树木生长发育建模与虚拟仿真,21万元,2008年01月01日 至 2010年12月31日,曹卫群,http://fund.sciencenet.cn/index.php/item/view/161882
123,北京林业大学,C04,11,动物行为学 ( C040302 ) ,白头鹤繁殖栖息地分析,8万元,2008年01月01日 至 2008年12月31日,郭玉民,http://fund.sciencenet.cn/index.php/item/view/161878
2,北京林业大学,C03,28,保护生物学 ( C031202 ) ,放归普氏野马及同域有蹄类水源主导的食物－空间资源利用对策研究,31万元,2010年01月01日 至 2012年12月31日,胡德夫,http://fund.sciencenet.cn/index.php/item/view/281148
3,北京林业大学,C16,29,森林植被与水土保持 ( C161302 ) ,晋西黄土区森林植被对径流的影响及其尺度辨析,33万元,2010年01月01日 至 2012年12月31日,毕华兴,http://fund.sciencenet.cn/index.php/item/view/282979
4,北京林业大学,C16,26,树木抗逆生理学 ( C160502 ) ,抗盐菌根菌Paxillus与吸水剂提高树木抗盐机制研究,32万元,2009年01月01日 至 2011年12月31日,陈少良,http://fund.sciencenet.cn/index.php/item/view/276655
5,北京林业大学,E02,31,先进结构陶瓷 ( E020301 ) ,高性能防弹碳化硅木陶瓷制备,39万元,2010年01月01日 至 2012年12月31日,高建民,http://fund.sciencenet.cn/index.php/item/view/307840
6,北京林业大学,C02,27,水生植物与资源 ( C020605 ) ,水生植物生物碱类化感物质对有害藻类的生长控制研究,20万元,2010年01月01日 至 2012年12月31日,洪喻,http://fund.sciencenet.cn/index.php/item/view/278165
