15,陕西师范大学,J01,1, ( J0106 ) ,陕西师范大学生物学基地,180万元,2008年01月01日 至 2010年12月31日,李金钢,http://fund.sciencenet.cn/index.php/item/view/166864
42,陕西师范大学,C02,1,植物激素与生长发育 ( C020408 ) ,黄瓜miRNA的预测、鉴定及其在性别分化中的功能研究,29万元,2011年01月01日 至 2013年12月31日,李广林,http://fund.sciencenet.cn/index.php/item/view/1821
25,陕西师范大学,B05,4,电致化学发光 ( B050207 ) ,生命科学中的分析技术：机遇与挑战学术研讨会,1万元,2011年01月01日 至 2011年12月31日,张成孝,http://fund.sciencenet.cn/index.php/item/view/19821
75,陕西师范大学,C04,6,动物行为学 ( C040302 ) ,首届亚太地区整合行为科学国际会议,6万元,2011年01月01日 至 2011年12月31日,邰发道,http://fund.sciencenet.cn/index.php/item/view/19843
9,陕西师范大学,A04,8,凝聚态物质的力学、热学性质，相变和晶格动力学 ( A040103 ) ,纳米晶的微观结构与熔化机制的XRD原位研究,23万元,2011年01月01日 至 2013年12月31日,陈晓明,http://fund.sciencenet.cn/index.php/item/view/37866
87,陕西师范大学,A01,8,算子理论与算子代数 ( A010602 ) ,算子理论在量子熵及量子纠缠问题中的应用,17万元,2011年01月01日 至 2013年12月31日,李愿,http://fund.sciencenet.cn/index.php/item/view/37864
88,陕西师范大学,A01,8,一般拓扑学 ( A010403 ) ,Quantale结构及其应用的研究,18万元,2011年01月01日 至 2013年12月31日,韩胜伟,http://fund.sciencenet.cn/index.php/item/view/37863
92,陕西师范大学,A01,8,几何、物理和力学中的偏微分方程 ( A010801 ) ,非均匀恒化器模型共存态的唯一性、多解性与Hopf分歧,18万元,2011年01月01日 至 2013年12月31日,聂华,http://fund.sciencenet.cn/index.php/item/view/37865
6,陕西师范大学,F03,9,逻辑、推理与问题求解 ( F030505 ) ,不确定性推理的Borel型概率计量化模型,21万元,2011年01月01日 至 2013年12月31日,周红军,http://fund.sciencenet.cn/index.php/item/view/37876
107,陕西师范大学,D01,9,经济地理学 ( D010201 ) ,世界遗产地土地利用时空演变与旅游商业化的互动机理及治理研究,18万元,2011年01月01日 至 2013年12月31日,陈志钢,http://fund.sciencenet.cn/index.php/item/view/37872
108,陕西师范大学,C12,9,成体干细胞 ( C120111 ) ,促炎性细胞因子对慢性缺氧诱导的颈动脉体II型细胞干细胞化及干细胞增殖分化的影响,20万元,2011年01月01日 至 2013年12月31日,范娟,http://fund.sciencenet.cn/index.php/item/view/37871
109,陕西师范大学,C02,9,植物次生代谢与调控 ( C020409 ) ,过表达拟南芥PAP1转录因子高效调控丹酚酸B生物合成的分子机理研究,19万元,2011年01月01日 至 2013年12月31日,曹晓燕,http://fund.sciencenet.cn/index.php/item/view/37870
110,陕西师范大学,C02,9,植物激素与生长发育 ( C020408 ) ,黄瓜不定根起始和发育过程中过氧化氢的作用机制研究,19万元,2011年01月01日 至 2013年12月31日,黄爱霞,http://fund.sciencenet.cn/index.php/item/view/37869
111,陕西师范大学,C01,9,人类病毒学 ( C010803 ) ,人泡沫逆转录病毒转导必需顺式（cis）序列的确定及功能分析研究,20万元,2011年01月01日 至 2013年12月31日,李治,http://fund.sciencenet.cn/index.php/item/view/37868
112,陕西师范大学,B05,9,化学发光与生物发光 ( B050304 ) ,纸质表面化学发光高灵敏、快速检测农药残留的研究,20万元,2011年01月01日 至 2013年12月31日,刘伟,http://fund.sciencenet.cn/index.php/item/view/37867
113,陕西师范大学,F02,9,软件工程 ( F020202 ) ,基于扩展模糊自动机的组合Web服务验证方法研究,20万元,2011年01月01日 至 2013年12月31日,雷丽晖,http://fund.sciencenet.cn/index.php/item/view/37875
168,陕西师范大学,D01,9,经济发展与环境质量 ( D011202 ) ,关中-天水经济区种植业生态服务功能的时空变异性与尺度效应,21万元,2011年01月01日 至 2013年12月31日,李晶,http://fund.sciencenet.cn/index.php/item/view/37874
169,陕西师范大学,D01,9,经济地理学 ( D010201 ) ,区域旅游流对旅游网络信息的时空响应研究,18万元,2011年01月01日 至 2013年12月31日,李君轶,http://fund.sciencenet.cn/index.php/item/view/37873
8,陕西师范大学,A01,10,计算复杂性与符号计算 ( A011503 ) ,偏微分和微分-差分系统的对称及其对称约化的准确、可信计算,28万元,2011年01月01日 至 2013年12月31日,姚若侠,http://fund.sciencenet.cn/index.php/item/view/49009
93,陕西师范大学,A01,10,数据分析与统计计算 ( A011103 ) ,缺失数据下广义线性模型的经验似然方法,3万元,2011年01月01日 至 2011年12月31日,陈夏,http://fund.sciencenet.cn/index.php/item/view/43405
96,陕西师范大学,B03,10,胶体与界面化学 ( B0305 ) ,凝胶乳液的可控自组装制备及其在高性能无机-有机纳米复合气凝胶创制中的应用,60万元,2011年01月01日 至 2013年12月31日,房喻,http://fund.sciencenet.cn/index.php/item/view/43404
98,陕西师范大学,D01,10,水文学 ( D010102 ) ,汉江上游(南水北调水源区)万年尺度古洪水水文学研究,218万元,2011年01月01日 至 2014年12月31日,黄春长,http://fund.sciencenet.cn/index.php/item/view/43403
99,陕西师范大学,A01,10,随机分析与随机过程 ( A011002 ) ,动力系统中随机共振及其相关问题的研究,3万元,2011年01月01日 至 2011年12月31日,宁丽娟,http://fund.sciencenet.cn/index.php/item/view/43402
100,陕西师范大学,F01,10,电子学与信息系统 ( F01 ) ,系统仿真条件下航线飞行员安全驾驶行为的预警机制研究,26万元,2011年01月01日 至 2013年12月31日,游旭群,http://fund.sciencenet.cn/index.php/item/view/43401
103,陕西师范大学,B05,10,分析仪器与试剂 ( B0506 ) ,电化学发光成像分析仪的研制,200万元,2011年01月01日 至 2013年12月31日,张成孝,http://fund.sciencenet.cn/index.php/item/view/43400
105,陕西师范大学,A01,10,分支理论与混沌 ( A010703 ),人畜共患传染病数学模型的定性研究,3万元,2011年01月01日 至 2011年12月31日,张仲华,http://fund.sciencenet.cn/index.php/item/view/43399
105,陕西师范大学,A01,10,一般拓扑学 ( A010403 ) ,非标准分析在模糊拓扑扩张与模糊拟阵分解中的应用,32万元,2011年01月01日 至 2013年12月31日,李生刚,http://fund.sciencenet.cn/index.php/item/view/49008
106,陕西师范大学,H16,10,肿瘤物理治疗 ( H1610 ) ,超声激活原卟啉IX诱导人白血病细胞凋亡和细胞自噬性死亡的机制探讨,20万元,2011年01月01日 至 2013年12月31日,王筱冰,http://fund.sciencenet.cn/index.php/item/view/37877
4,陕西师范大学,C02,11,植物资源评价 ( C020601 ) ,秦岭地区五味子属遗传多样性与药用资源适宜性评价,30万元,2011年01月01日 至 2013年12月31日,顾蔚,http://fund.sciencenet.cn/index.php/item/view/49020
132,陕西师范大学,C01,11,动物病毒学 ( C010802 ) ,腺病毒核心蛋白遗传标记方法的建立及其应用研究,34万元,2011年01月01日 至 2013年12月31日,夏海滨,http://fund.sciencenet.cn/index.php/item/view/49019
133,陕西师范大学,B05,11,化学发光与生物发光 ( B050304 ) ,基于功能脱氧核糖核酸的化学发光生物传感新方法研究,35万元,2011年01月01日 至 2013年12月31日,李保新,http://fund.sciencenet.cn/index.php/item/view/49018
134,陕西师范大学,B05,11,分子荧光与磷光光谱 ( B050303 ) ,基于核酸适配体非标记型重金属离子传感器的研究,35万元,2011年01月01日 至 2013年12月31日,金燕,http://fund.sciencenet.cn/index.php/item/view/49017
