48,武汉大学,J01,3, ( J0101 ) ,武汉大学数学基地科研训练及科研能力提高项目,400万元,2014年01月01日 至 0120年12月31日,陈化,http://fund.sciencenet.cn/index.php/item/view/206634
67,武汉大学,C06,5,植物细胞遗传 ( C060102 ) ,玉米45S rDNA脆性位点的表观遗传机制及遗传进化,65万元,2012年01月01日 至 2015年12月31日,李立家,http://fund.sciencenet.cn/index.php/item/view/1459
68,武汉大学,H18,5,生物医学传感 ( H1812 ) ,微透析－微流控免疫分析芯片在线联用检测脑细胞外液中神经肽研究,58万元,2012年01月01日 至 2015年12月31日,李桦,http://fund.sciencenet.cn/index.php/item/view/1223
70,武汉大学,E09,5,水工结构动静力性能分析与控制 ( E090801 ) ,基于HM耦合效应的高渗透水压水工隧洞承载机理研究,60万元,2012年01月01日 至 2015年12月31日,苏凯,http://fund.sciencenet.cn/index.php/item/view/598
70,武汉大学,E09,5,水工结构动静力性能分析与控制 ( E090801 ) ,基于HM耦合效应的高渗透水压水工隧洞承载机理研究,60万元,2012年01月01日 至 2015年12月31日,苏凯,http://fund.sciencenet.cn/index.php/item/view/598
11,武汉大学,A01,6,有限元和边界元方法 ( A011708 ) ,超奇异积分方程数值求解及其在电磁计算中的应用,22万元,2012年01月01日 至 2014年12月31日,张晓平,http://fund.sciencenet.cn/index.php/item/view/9970
71,武汉大学,A01,6,偏微分方程数值计算 ( A011701 ) ,带复杂凸约束偏微分方程最优控制的算法分析,22万元,2012年01月01日 至 2014年12月31日,吕锡亮,http://fund.sciencenet.cn/index.php/item/view/9969
72,武汉大学,A01,6,数理统计 ( A0111 ) ,复发事件数据部分线性回归模型的有效统计推断,22万元,2012年01月01日 至 2014年12月31日,刘莉,http://fund.sciencenet.cn/index.php/item/view/9968
74,武汉大学,A01,6,数理统计 ( A0111 ) ,单体型关联研究中的ODS抽样设计,22万元,2012年01月01日 至 2014年12月31日,丁洁丽,http://fund.sciencenet.cn/index.php/item/view/9967
10,武汉大学,B02,7,化学生物学与生物有机化学 ( B0207 ) ,小分子化合物作为Z-DNA探针及诱导剂的设计合成与生物活性研究,25万元,2012年01月01日 至 2014年12月31日,田沺,http://fund.sciencenet.cn/index.php/item/view/9980
81,武汉大学,B02,7,有机合成反应 ( B020101 ) ,高活性的铁催化剂的合成以及其催化氧化偶联反应研究,25万元,2012年01月01日 至 2014年12月31日,刘鹏,http://fund.sciencenet.cn/index.php/item/view/9979
82,武汉大学,B01,7,功能配合物化学 ( B010303 ) ,钌配合物作为半导体敏化染料在光催化制氢中的性能和电子转移研究,25万元,2012年01月01日 至 2014年12月31日,蔡苹,http://fund.sciencenet.cn/index.php/item/view/9978
83,武汉大学,A05,7,实验数据获取与处理 ( A050508 ) ,在BESIII上寻找轻暗规范玻色子,25万元,2012年01月01日 至 2014年12月31日,张振宇,http://fund.sciencenet.cn/index.php/item/view/9977
84,武汉大学,A05,7,离子注入及离子束材料改性 ( A050406 ) ,团簇负离子注入制备单层及多层graphene,32万元,2012年01月01日 至 2014年12月31日,黄志宏,http://fund.sciencenet.cn/index.php/item/view/9976
85,武汉大学,A04,7,极端条件下的原子分子物理 ( A040305 ) ,复杂少体体系外场效应研究,25万元,2012年01月01日 至 2014年12月31日,王晓峰,http://fund.sciencenet.cn/index.php/item/view/9974
86,武汉大学,A04,7,光学材料中物理问题及固体发光 ( A040410 ) ,p-NiO/ZnMgO渐变超晶格/n+-GaN异质结紫外发光特性和电输运特性研究,29万元,2012年01月01日 至 2014年12月31日,李颂战,http://fund.sciencenet.cn/index.php/item/view/9975
87,武汉大学,A04,7,表面、界面和低维系统的电子结构及电学性质 ( A040204 ) ,高速砷化铟纳米线铁电顶栅场效应晶体管的研制,28万元,2012年01月01日 至 2014年12月31日,廖蕾,http://fund.sciencenet.cn/index.php/item/view/9973
88,武汉大学,A02,7,微纳米力学 ( A020308 ) ,纳米多孔金属材料力学特性的理论与实验研究,30万元,2012年01月01日 至 2014年12月31日,夏热,http://fund.sciencenet.cn/index.php/item/view/9972
