105,南开大学,H30,10,生物技术药物 ( H3004 ) ,糖药物蛋白Interferonβ N-glycan的均一、人源化改造,25万元,2012年01月01日 至 2014年12月31日,程剑松,http://fund.sciencenet.cn/index.php/item/view/7813
106,南开大学,H30,10,天然药物化学 ( H3002 ) ,具有神经保护活性的曼西醇型二萜的快速发现及构效关系研究,25万元,2012年01月01日 至 2014年12月31日,许婧,http://fund.sciencenet.cn/index.php/item/view/7812
114,南开大学,H16,10,肿瘤生物治疗 ( H1611 ) ,血管内皮生长抑制因子对造血干细胞生物学作用的研究,22万元,2012年01月01日 至 2014年12月31日,张智松,http://fund.sciencenet.cn/index.php/item/view/7811
6,南开大学,B02,11,有机化学 ( B02 ) ,杂原子有机化学,600万元,2012年01月01日 至 2014年12月31日,周其林,http://fund.sciencenet.cn/index.php/item/view/17587
117,南开大学,C03,11,污染生态学 ( C031001 ) ,纳米铁强化植物修复重金属-PHAHs复合污染土壤研究,60万元,2012年01月01日 至 2015年12月31日,周启星,http://fund.sciencenet.cn/index.php/item/view/17586
118,南开大学,C05,11,生物大分子空间结构测定 ( C050102 ) ,Toll样受体适配器Mal的结构与功能,60万元,2012年01月01日 至 2015年12月31日,周卫红,http://fund.sciencenet.cn/index.php/item/view/17585
119,南开大学,A04,11,光学在生命科学中的应用 ( A040413 ) ,高增益光子晶体自发辐射增强效应及其生物传感应用,70万元,2012年01月01日 至 2015年12月31日,周文远,http://fund.sciencenet.cn/index.php/item/view/17584
120,南开大学,A04,11,极端条件下的凝聚态物理 ( A040211 ) ,高压下碳的晶体结构与性质研究,70万元,2012年01月01日 至 2015年12月31日,周向锋,http://fund.sciencenet.cn/index.php/item/view/17583
121,南开大学,E06,11,火灾 ( E060408 ) ,洁净化学灭火气体释放扩散性能及其与火焰相互作用机理研究,60万元,2012年01月01日 至 2015年12月31日,周晓猛,http://fund.sciencenet.cn/index.php/item/view/17582
122,南开大学,B02,11,催化与不对称反应 ( B020104 ) ,新型手性铁络合物催化的不对称卡宾转移反应研究,60万元,2012年01月01日 至 2015年12月31日,朱守非,http://fund.sciencenet.cn/index.php/item/view/17581
123,南开大学,H08,11,白血病 ( H0812 ) ,原癌基因LMO2在T细胞定向发育中表达沉默机制以及机制异常与白血病关联的研究,60万元,2012年01月01日 至 2015年12月31日,朱天慧,http://fund.sciencenet.cn/index.php/item/view/17580
124,南开大学,C01,11,人类病原真菌学 ( C010703 ) ,隐球酵母中抑制漆酶表达的葡萄糖信号通路新成员的发现及功能研究,61万元,2012年01月01日 至 2015年12月31日,朱旭东,http://fund.sciencenet.cn/index.php/item/view/17579
125,南开大学,B02,11,农用化学品化学 ( B020901 ) ,新颖水油兼溶绿色环保直用型农药分子的设计合成及生物活性研究,60万元,2012年01月01日 至 2015年12月31日,邹小毛,http://fund.sciencenet.cn/index.php/item/view/17578
5,南开大学,B04,12,医用与药用高分子 ( B040303 ) ,用于铜绿假单胞菌识别拓扑生物高分子的构建及其与蛋白质相互作用机制的研究,60万元,2012年01月01日 至 2015年12月31日,张新歌,http://fund.sciencenet.cn/index.php/item/view/17597
126,南开大学,B04,12,医用与药用高分子 ( B040303 ) ,可逆水凝胶制备多细胞球的研究,60万元,2012年01月01日 至 2015年12月31日,张拥军,http://fund.sciencenet.cn/index.php/item/view/17596
127,南开大学,B01,12,配位化学 ( B0103 ) ,磁功能导向的稀土基MOFs的组装研究,50万元,2012年01月01日 至 2014年12月31日,赵斌,http://fund.sciencenet.cn/index.php/item/view/17595
128,南开大学,C08,12,免疫调节 ( C080105 ) ,IL-10+ CD8+调节性T细胞功能及作用机制研究,50万元,2012年01月01日 至 2015年12月31日,赵立青,http://fund.sciencenet.cn/index.php/item/view/17593
129,南开大学,B04,12,杂化高分子 ( B040705 ) ,聚合物接枝纳米金的结构控制与有序构筑,60万元,2012年01月01日 至 2015年12月31日,赵汉英,http://fund.sciencenet.cn/index.php/item/view/17594
130,南开大学,B02,12,农用化学品化学 ( B020901 ) ,羧酸酰胺类杀菌剂的分子设计、多组分合成与杀菌活性研究,60万元,2012年01月01日 至 2015年12月31日,赵卫光,http://fund.sciencenet.cn/index.php/item/view/17592
131,南开大学,F04,12,超导信息器件 ( F040804 ) ,约瑟夫森结阵列毫米波辐射与检测研究,60万元,2012年01月01日 至 2015年12月31日,赵新杰,http://fund.sciencenet.cn/index.php/item/view/17591
132,南开大学,B02,12,功能有机分子的组装与性质 ( B021102 ) ,基于多卟啉新型自组装体系的构筑及其性质研究,60万元,2012年01月01日 至 2015年12月31日,郑健禺,http://fund.sciencenet.cn/index.php/item/view/17590
133,南开大学,C05,12,蛋白质与多肽生物化学 ( C050201 ) ,微管结合蛋白EB1磷酸化的调控及功能研究,304万元,2012年01月01日 至 2016年12月31日,周军,http://fund.sciencenet.cn/index.php/item/view/17589
134,南开大学,E08,12,污水处理与资源化 ( E080402 ) ,阴阳两极耦合电化学转盘反应器处理难降解有机污染物研究,62万元,2012年01月01日 至 2015年12月31日,周明华,http://fund.sciencenet.cn/index.php/item/view/17588
3,南开大学,F03,13,机器人导航、定位与控制 ( F030602 ) ,基于运动模式在线学习的移动机器人对运动目标的主动观测与最优跟踪,57万元,2012年01月01日 至 2015年12月31日,苑晶,http://fund.sciencenet.cn/index.php/item/view/17607
144,南开大学,B02,13,有机合成反应 ( B020101 ) ,手性有机高价碘试剂的研究及若干有机高价碘试剂的反应性探索,60万元,2012年01月01日 至 2015年12月31日,张弛,http://fund.sciencenet.cn/index.php/item/view/17606
145,南开大学,G02,13,企业理论 ( G0202 ) ,公司治理中高管层决策神经机制与治理评价研究,38万元,2012年01月01日 至 2015年12月31日,张国萍,http://fund.sciencenet.cn/index.php/item/view/17605
146,南开大学,B04,13,高分子设计与合成 ( B040101 ) ,适于水溶液体系的多重响应性分子印迹聚合物微球的制备及其可控吸附与释放性能研究,60万元,2012年01月01日 至 2015年12月31日,张会旗,http://fund.sciencenet.cn/index.php/item/view/17603
147,南开大学,C05,13,糖生物学 ( C050204 ) ,抗体的糖代谢标记机制及其应用研究,50万元,2012年01月01日 至 2015年12月31日,张奇,http://fund.sciencenet.cn/index.php/item/view/17602
148,南开大学,A01,13,抽样调查与试验设计 ( A011101 ) ,因子分析试验一般最小低阶混杂设计理论及其应用,46万元,2012年01月01日 至 2015年12月31日,张润楚,http://fund.sciencenet.cn/index.php/item/view/17601
149,南开大学,C09,13,计算神经生物学 ( C090205 ) ,神经信息流与突触传递可塑性,66万元,2012年01月01日 至 2015年12月31日,张涛,http://fund.sciencenet.cn/index.php/item/view/17600
150,南开大学,F05,13,非线性光学效应及应用 ( F050501 ) ,基于非线性光学表面波的可调谐长程传播表面等离子激元及其应用研究,76万元,2012年01月01日 至 2015年12月31日,张天浩,http://fund.sciencenet.cn/index.php/item/view/17599
151,南开大学,A04,13,光学材料中物理问题及固体发光 ( A040410 ) ,无序非线性增益介质中光子局域化及上转换随机激光的研究,74万元,2012年01月01日 至 2015年12月31日,张心正,http://fund.sciencenet.cn/index.php/item/view/17598
163,南开大学,A04,13,光的传播和成像 ( A040401 ) ,通过非均匀随机介质体系的图像传输与成像研究,74万元,2012年01月01日 至 2015年12月31日,张国权,http://fund.sciencenet.cn/index.php/item/view/17604
2,南开大学,G02,14,市场营销 ( G0208 ) ,以迁移性和交互性分离为特征的现代服务业全球营销战略研究-兼及在中国的管理实践,42万元,2012年01月01日 至 2015年12月31日,吴晓云,http://fund.sciencenet.cn/index.php/item/view/17618
152,南开大学,H30,14,药物分析 ( H3010 ) ,新药筛选关键技术甲基化转移酶活性的免疫检测体系的研究,45万元,2012年01月01日 至 2015年12月31日,郗日沫,http://fund.sciencenet.cn/index.php/item/view/17617
153,南开大学,C07,14,细胞、亚细胞结构与功能 ( C0701 ) ,自噬体形成中后期Atg8去偶联化的分子机制,60万元,2012年01月01日 至 2015年12月31日,谢志平,http://fund.sciencenet.cn/index.php/item/view/17615
154,南开大学,B02,14,金属有机化学 ( B0202 ) ,新型金属杯芳烃的设计、合成及分子识别性能研究,60万元,2012年01月01日 至 2015年12月31日,徐凤波,http://fund.sciencenet.cn/index.php/item/view/17614
155,南开大学,F03,14,传感器网络与多源信息融合 ( F030307 ) ,面向无线体域网的可穿戴式传感器和信号处理的研究,59万元,2012年01月01日 至 2015年12月31日,许林,http://fund.sciencenet.cn/index.php/item/view/17613
156,南开大学,G02,14,物流与供应链管理 ( G0212 ) ,基于SaaS的IT服务供应链激励与风险控制研究,44万元,2012年01月01日 至 2015年12月31日,严建援,http://fund.sciencenet.cn/index.php/item/view/17612
157,南开大学,B01,14,生物无机化学 ( B0104 ) ,过渡金属配合物光诱导切割DNA及抗肿瘤活性研究,70万元,2012年01月01日 至 2015年12月31日,阎世平,http://fund.sciencenet.cn/index.php/item/view/17611
158,南开大学,B04,14,高分子设计与合成 ( B040101 ) ,具有双壁结构的空心微球的合成及其应用性能的研究,61万元,2012年01月01日 至 2015年12月31日,杨新林,http://fund.sciencenet.cn/index.php/item/view/17610
159,南开大学,F05,14,非线性光学与量子光学 ( F0505 ) ,轴对称矢量光束基础研究及其新型应用,290万元,2012年01月01日 至 2016年12月31日,袁小聪,http://fund.sciencenet.cn/index.php/item/view/17609
160,南开大学,F02,14,信息检索与评价 ( F020511 ) ,云数据库查询模式集自动生成与检索关键技术研究,55万元,2012年01月01日 至 2015年12月31日,袁晓洁,http://fund.sciencenet.cn/index.php/item/view/17608
4,南开大学,E03,15,生物医用高分子材料 ( E0310 ) ,双重环境敏感的血管靶向性药物载体的构建及其性能研究,60万元,2012年01月01日 至 2015年12月31日,王永健,http://fund.sciencenet.cn/index.php/item/view/17628
136,南开大学,H16,15,肿瘤免疫 ( H1604 ) ,肿瘤微环境中M-CSF和核因子kB上调Fra-1促进巨噬细胞向M2d型转化的机制,48万元,2012年01月01日 至 2015年12月31日,王悦,http://fund.sciencenet.cn/index.php/item/view/17626
137,南开大学,A04,15,纤维光学和集成光学中的物理问题 ( A040404 ) ,基于光子晶体光纤的克尔腔孤子的动力学特性与应用研究,65万元,2012年01月01日 至 2015年12月31日,王志,http://fund.sciencenet.cn/index.php/item/view/17625
138,南开大学,B02,15,有机合成反应 ( B020101 ) ,"环丙烷1,1-双酯的分子内交叉环加成构筑碳桥环[n.2.1]骨架",60万元,2012年01月01日 至 2015年12月31日,王忠文,http://fund.sciencenet.cn/index.php/item/view/17624
139,南开大学,C01,15,微生物功能基因 ( C010301 ) ,漆酶在褐腐菌接触纤维素机制中作用的研究,60万元,2012年01月01日 至 2015年12月31日,魏东盛,http://fund.sciencenet.cn/index.php/item/view/17623
141,南开大学,A05,15,量子色动力学、强相互作用和强子物理 ( A050202 ) ,LHC上重味强子弱衰变的唯象学研究,58万元,2012年01月01日 至 2015年12月31日,魏正涛,http://fund.sciencenet.cn/index.php/item/view/17621
142,南开大学,B02,15,农用化学品化学 ( B020901 ) ,原卟啉原氧化酶突变体的性质研究与预测,60万元,2012年01月01日 至 2015年12月31日,文欣,http://fund.sciencenet.cn/index.php/item/view/17620
143,南开大学,C12,15,模式生物 ( C120110 ) ,肿瘤抑制基因M101的克隆与功能分析,65万元,2012年01月01日 至 2015年12月31日,吴世安,http://fund.sciencenet.cn/index.php/item/view/17619
1,南开大学,B04,16,配位聚合与离子型聚合 ( B040102 ) ,基于邻酚氧基N-杂环卡宾配体的聚合催化剂研究,60万元,2012年01月01日 至 2015年12月31日,王佰全,http://fund.sciencenet.cn/index.php/item/view/17638
161,南开大学,B02,16,药物分子设计与合成 ( B020601 ) ,中氮茚-葡萄糖苷类SGLT2抑制剂的合成与构效关系研究,60万元,2012年01月01日 至 2015年12月31日,王彬,http://fund.sciencenet.cn/index.php/item/view/17637
162,南开大学,G03,16,政府与社会信息资源管理 ( G031402 ) ,流动农民工信息获取与跨区域公共信息服务保障体系研究,42万元,2012年01月01日 至 2015年12月31日,王芳,http://fund.sciencenet.cn/index.php/item/view/17636
164,南开大学,B05,16,纳米生物化学分析方法 ( B050902 ) ,以单分散磁性纳米球为双模板的蛋白质印迹技术,60万元,2012年01月01日 至 2015年12月31日,王荷芳,http://fund.sciencenet.cn/index.php/item/view/17635
165,南开大学,H19,16,医学病原微生物与感染 ( H19 ) ,阴沟肠杆菌O抗原分型体系的建立及其遗传与分子进化的研究,58万元,2012年01月01日 至 2015年12月31日,王磊,http://fund.sciencenet.cn/index.php/item/view/17634
166,南开大学,E03,16,组织工程材料 ( E031001 ) ,基于柠檬酸的小口径血管材料的合成及其功能化表面构建,60万元,2012年01月01日 至 2015年12月31日,王连永,http://fund.sciencenet.cn/index.php/item/view/17633
167,南开大学,A04,16,微纳光学与光子学 ( A040407 ) ,太赫兹等离子激元亚波长光子学的基础研究,74万元,2012年01月01日 至 2015年12月31日,王明伟,http://fund.sciencenet.cn/index.php/item/view/17632
168,南开大学,C02,16,植物激素与生长发育 ( C020408 ) ,AtSARK与SSPP互作调控拟南芥叶片衰老分子机制的研究,65万元,2012年01月01日 至 2015年12月31日,王宁宁,http://fund.sciencenet.cn/index.php/item/view/17631
170,南开大学,B01,16,合成与制备技术 ( B010101 ) ,一维SCMO纳米材料表面苯系物MIPs的制备与气敏性能研究,70万元,2012年01月01日 至 2015年12月31日,王淑荣,http://fund.sciencenet.cn/index.php/item/view/17629
17,南开大学,B05,17,化学计量学与化学信息学 ( B0512 ) ,复杂体系GC-MS高通量分析方法研究,60万元,2012年01月01日 至 2015年12月31日,邵学广,http://fund.sciencenet.cn/index.php/item/view/17648
