14,北京科技大学,A01,1,线性与非线性规划 ( A011201 ) ,非凸可行问题的近似算法,18万元,2012年01月01日 至 2014年12月31日,赵金玲,http://fund.sciencenet.cn/index.php/item/view/18882
26,北京科技大学,A01,1,计算复杂性与符号计算 ( A011503 ) ,微分算子环上的机械化算法与应用研究,21万元,2012年01月01日 至 2014年12月31日,于建平,http://fund.sciencenet.cn/index.php/item/view/18883
28,北京科技大学,E01,1,金属材料的腐蚀与防护 ( E0111 ) ,交流干扰与阴极保护在管/地界面上的叠加效应研究,25万元,2012年01月01日 至 2014年12月31日,杜艳霞,http://fund.sciencenet.cn/index.php/item/view/3739
30,北京科技大学,E08,1,地震工程 ( E080801 ) ,复杂环境下海中大型风电塔结构体系的地震损伤机理与灾变控制研究,60万元,2012年01月01日 至 2015年12月31日,宋波,http://fund.sciencenet.cn/index.php/item/view/615
115,北京科技大学,D03,1,环境地球化学 ( D0309 ) ,北京水源地环境固体中腐殖质与重金属相互作用机理及影响研究,98万元,2012年01月01日 至 2015年12月31日,季宏兵,http://fund.sciencenet.cn/index.php/item/view/1462
24,北京科技大学,E01,2,金属材料的合金相变 ( E010602 ) ,基于相场法对时效强化过程材料机械性能的预测,24万元,2012年01月01日 至 2014年12月31日,张瑞杰,http://fund.sciencenet.cn/index.php/item/view/18893
31,北京科技大学,E01,2,金属磁性材料 ( E010501 ) ,高灵敏磁阻薄膜材料中的界面散射研究,25万元,2012年01月01日 至 2014年12月31日,李明华,http://fund.sciencenet.cn/index.php/item/view/18891
32,北京科技大学,E01,2,金属磁性材料 ( E010501 ) ,Co磁性纳米颗粒/导电聚合物（PPy）复合材料的合成、调控及其吸波效能研究,25万元,2012年01月01日 至 2014年12月31日,王海成,http://fund.sciencenet.cn/index.php/item/view/18892
33,北京科技大学,E01,2,新型金属结构材料 ( E010101 ) ,Ni3Al基单晶合金的蠕变机理研究,25万元,2012年01月01日 至 2014年12月31日,蒋立武,http://fund.sciencenet.cn/index.php/item/view/18890
34,北京科技大学,D03,2,环境地球化学 ( D0309 ) ,碳纳米管与邻苯二甲酸酯的环境地球化学行为及其对地微生物的复合毒理效应,26万元,2012年01月01日 至 2014年12月31日,王飞,http://fund.sciencenet.cn/index.php/item/view/18889
35,北京科技大学,D03,2,同位素地球化学 ( D0301 ) ,地下水中反硝化过程的同位素演化及微生物作用机制,26万元,2012年01月01日 至 2014年12月31日,鲁垠涛,http://fund.sciencenet.cn/index.php/item/view/18888
36,北京科技大学,B04,2,高分子组装与超分子结构 ( B0405 ) ,功能聚合物多层膜在调控金属增强荧光效应中的应用,26万元,2012年01月01日 至 2014年12月31日,马宁,http://fund.sciencenet.cn/index.php/item/view/18887
38,北京科技大学,B03,2,分子组装与聚集体 ( B030505 ) ,铜、锌离子对老年痴呆症相关的Aβ肽表面聚集行为影响的SPM研究,25万元,2012年01月01日 至 2014年12月31日,许利苹,http://fund.sciencenet.cn/index.php/item/view/18886
40,北京科技大学,B01,2,功能配合物化学 ( B010303 ) ,用于光转换的Sm(III)异金属配合物的设计、组装与性能研究,25万元,2012年01月01日 至 2014年12月31日,孙长艳,http://fund.sciencenet.cn/index.php/item/view/18885
41,北京科技大学,A04,2,超强、超快光物理 ( A040406 ) ,若干极端条件下真空极化效应集体激发的新模式孤立波及其特性研究,25万元,2012年01月01日 至 2014年12月31日,王云良,http://fund.sciencenet.cn/index.php/item/view/18884
19,北京科技大学,E04,3,矿冶系统工程与信息工程 ( E042205 ) ,金属地下矿山低品位资源动态评估理论与方法研究,25万元,2012年01月01日 至 2014年12月31日,李国清,http://fund.sciencenet.cn/index.php/item/view/18903
42,北京科技大学,E04,3,资源利用科学及其他 ( E0422 ) ,改性城市污泥作为烧结配料的作用机理和调控机制研究,25万元,2012年01月01日 至 2014年12月31日,邢奕,http://fund.sciencenet.cn/index.php/item/view/18902
43,北京科技大学,E03,3,光电磁信息功能材料 ( E030901 ) ,取向固定型盘状液晶作为有机光电材料的研究,26万元,2012年01月01日 至 2014年12月31日,王冬,http://fund.sciencenet.cn/index.php/item/view/18898
44,北京科技大学,E03,3,有机无机复合功能材料 ( E030905 ) ,石墨烯/聚偏氟乙烯高性能储能材料自组装构筑与应用,25万元,2012年01月01日 至 2014年12月31日,王东瑞,http://fund.sciencenet.cn/index.php/item/view/18899
45,北京科技大学,E02,3,碳素材料与超硬材料 ( E0206 ) ,气体循环直流旋转电弧等离子体喷射动态气相环境下生长金刚石大单晶研究,25万元,2012年01月01日 至 2014年12月31日,黑立富,http://fund.sciencenet.cn/index.php/item/view/18895
46,北京科技大学,E02,3,新型碳功能材料 ( E020603 ) ,基于苝类盘状液晶的新型炭薄膜材料制备的研究,25万元,2012年01月01日 至 2014年12月31日,王磊,http://fund.sciencenet.cn/index.php/item/view/18896
47,北京科技大学,E04,3,资源利用科学及其他 ( E0422 ) ,电解锰渣体系下的惰性硅铝质矿物潜在胶凝活性形成机理,25万元,2012年01月01日 至 2014年12月31日,李宇,http://fund.sciencenet.cn/index.php/item/view/18901
48,北京科技大学,E01,3,金属材料的制备科学与跨学科应用基础 ( E0113 ) ,ULSI互连线铜电沉积过程普适动力学模型的研究与数值模拟,25万元,2012年01月01日 至 2014年12月31日,王庆梅,http://fund.sciencenet.cn/index.php/item/view/18894
49,北京科技大学,E02,3,生态环境材料 ( E021301 ) ,可见光响应低维钛酸铋纳米材料的控制合成及光催化性能研究,25万元,2012年01月01日 至 2014年12月31日,侯军刚,http://fund.sciencenet.cn/index.php/item/view/18897
50,北京科技大学,E04,3,粉末冶金与粉体工程 ( E0417 ) ,γ'相和纳米复合氧化物强化新型钴基ODS合金的研究,25万元,2012年01月01日 至 2014年12月31日,章林,http://fund.sciencenet.cn/index.php/item/view/18900
13,北京科技大学,E05,4,焊接结构、工艺与装备 ( E050803 ) ,长期加注贮存环境下2219铝合金FSW接头腐蚀行为研究,26万元,2012年01月01日 至 2014年12月31日,张华,http://fund.sciencenet.cn/index.php/item/view/18913
51,北京科技大学,E05,4,塑性加工工艺、模具与 ( E050802 ) ,TWIP钢多机制作用塑性变形机理及成形性能研究,25万元,2012年01月01日 至 2014年12月31日,孙朝阳,http://fund.sciencenet.cn/index.php/item/view/18912
52,北京科技大学,E05,4,机械摩擦学与表面技术 ( E0505 ) ,碳纳米管的微观摩擦机理研究,25万元,2012年01月01日 至 2014年12月31日,李瑞,http://fund.sciencenet.cn/index.php/item/view/18911
53,北京科技大学,E04,4,金属成形与加工 ( E041604 ) ,两相区连续退火过程中相变对带钢非线性屈曲行为影响的数值模拟与试验研究,25万元,2012年01月01日 至 2014年12月31日,苏岚,http://fund.sciencenet.cn/index.php/item/view/18910
54,北京科技大学,E04,4,金属成形与加工 ( E041604 ) ,连续柱状晶组织Cu-12Al合金的塑性变形行为和机理,25万元,2012年01月01日 至 2014年12月31日,黄海友,http://fund.sciencenet.cn/index.php/item/view/18908
55,北京科技大学,E04,4,钢铁冶金 ( E0414 ) ,生物质焦粉-铁矿粉预制块炉料的还原和制备基础研究,22万元,2012年01月01日 至 2014年12月31日,左海滨,http://fund.sciencenet.cn/index.php/item/view/18907
56,北京科技大学,E04,4,冶金熔体 ( E041204 ) ,熔渣中Cr的价态变化及其对熔体物性的影响规律,25万元,2012年01月01日 至 2014年12月31日,王丽君,http://fund.sciencenet.cn/index.php/item/view/18906
57,北京科技大学,E04,4,冶金物理化学与冶金原理 ( E0412 ) ,高温含水条件下氮化硼(BN)基非氧化物材料失效的基础研究,26万元,2012年01月01日 至 2014年12月31日,侯新梅,http://fund.sciencenet.cn/index.php/item/view/18905
58,北京科技大学,E04,4,金属成形与加工 ( E041604 ) ,金包铜复合微丝制备与加工过程中组织与缺陷的演化规律,25万元,2012年01月01日 至 2014年12月31日,姜雁斌,http://fund.sciencenet.cn/index.php/item/view/18909
59,北京科技大学,E04,4,金属与非金属地下开采 ( E0401 ) ,堆浸体系多相介质协同作用机制研究,25万元,2012年01月01日 至 2014年12月31日,尹升华,http://fund.sciencenet.cn/index.php/item/view/18904
