21,安徽大学,G01,9,预测理论与方法 ( G0107 ) ,诱导有序加权平均组合预测模型的构建及其有效性理论和应用研究,16.6万元,2006年01月01日 至 2008年12月31日,陈华友,http://fund.sciencenet.cn/index.php/item/view/149313
22,安徽大学,F03,9,自动化 ( F03 ) ,时机状态模式识别的图匹配方法研究,2万元,2005年01月01日 至 2005年12月31日,罗斌,http://fund.sciencenet.cn/index.php/item/view/149309
23,安徽大学,A05,9,原子核结构与特性研究 ( A050301 ) ,稳定核激发态中的晕现象,16万元,2005年01月01日 至 2006年12月31日,郭建友,http://fund.sciencenet.cn/index.php/item/view/130802
24,安徽大学,C04,9,动物资源与保护 ( C0404 ) ,勺鸡的遗传结构和系统地理学研究,8万元,2005年01月01日 至 2005年12月31日,韩德民,http://fund.sciencenet.cn/index.php/item/view/130801
25,安徽大学,F01,9,非线性电路系统理论与应用 ( F010505 ) ,高频开关功率变换器中的混沌现象研究,6万元,2005年01月01日 至 2005年12月31日,周宇飞,http://fund.sciencenet.cn/index.php/item/view/130792
26,安徽大学,C04,9,动物地理学 ( C040203 ) ,欧亚干旱区若干沙鼠群种的生物分布学和系统地理学研究,4万元,2006年01月01日 至 2006年12月31日,周立志,http://fund.sciencenet.cn/index.php/item/view/117248
80,安徽大学,A05,16,原子核结构与特性研究 ( A050301 ) ,相对论平均场理论结合解析延拓方法对奇特核的研究,24万元,2007年01月01日 至 2009年12月31日,郭建友,http://fund.sciencenet.cn/index.php/item/view/238625
81,安徽大学,A04,15,与光学有关的其他物理问题和交叉学科 ( A040414 ) ,量子克隆的理论研究及其在腔QED中的实现,23万元,2007年01月01日 至 2009年12月31日,叶柳,http://fund.sciencenet.cn/index.php/item/view/238446
82,安徽大学,A01,15,组合数学 ( A0116 ) ,图的Laplace谱理论及其在计算机视觉中的应用,15万元,2007年01月01日 至 2009年12月31日,范益政,http://fund.sciencenet.cn/index.php/item/view/237531
83,安徽大学,A04,15,与原子、分子有关的其他物理问题 ( A040308 ) ,腔QED中量子受控操作的隐性传送,10万元,2006年01月01日 至 2006年12月31日,叶柳,http://fund.sciencenet.cn/index.php/item/view/237186
84,安徽大学,A01,15,数理统计 ( A0111 ) ,若干复杂的统计推断问题的理论及其应用,25万元,2006年01月01日 至 2008年12月31日,胡舒合,http://fund.sciencenet.cn/index.php/item/view/236837
85,安徽大学,A04,15,大分子、团簇与特殊原子分子性质 ( A040304 ) ,三维受限少体系统的特性研究,20万元,2004年01月01日 至 2006年12月31日,张战军,http://fund.sciencenet.cn/index.php/item/view/234866
8,安徽大学,G02,25,人力资源管理 ( G0205 ) ,企业家人力资本供给与企业持续成长能力需求研究,18万元,2006年01月01日 至 2008年12月31日,钱士茹,http://fund.sciencenet.cn/index.php/item/view/321352
11,安徽大学,F04,23,半导体器件物理 ( F040502 ) ,复合多晶硅栅射频MOSFET的研究,8万元,2007年01月01日 至 2007年12月31日,陈军宁,http://fund.sciencenet.cn/index.php/item/view/313590
