10,扬州大学,C18,30,病原学 ( C180501 ) ,987P大肠杆菌弱毒突变株的选育研究,1.7万元,2007年01月01日 至 2008年12月31日,朱国强,http://fund.sciencenet.cn/index.php/item/view/169188
18,扬州大学,B06,29,电化学反应工程 ( B060407 ) ,超声对电化学氧化制高铁酸钾过程速率和电流效率的影响,8万元,2005年01月01日 至 2005年12月31日,王雅琼,http://fund.sciencenet.cn/index.php/item/view/135739
72,扬州大学,C18,29,病原学 ( C180501 ) ,异源抗原表位在重组兔出血症病毒衣壳表面的展示及其免疫原性的研究,22万元,2005年01月01日 至 2007年12月31日,严维巍,http://fund.sciencenet.cn/index.php/item/view/135734
75,扬州大学,C13,29,大豆作物种质资源与遗传育种 ( C130404 ) ,抗病油菜的分子鉴定及染色体精细定位,2.6万元,2006年01月01日 至 2007年12月31日,王幼平,http://fund.sciencenet.cn/index.php/item/view/110582
79,扬州大学,A01,30,一般反问题的计算方法 ( A011703 ) ,“泊松几何”暑期学校暨学术研讨会,1万元,2005年01月01日 至 2005年12月31日,曹锡芳,http://fund.sciencenet.cn/index.php/item/view/145066
80,扬州大学,C17,30,家畜遗传育种学 ( C170102 ) ,牛亚科家畜4个结构基因分子进化的研究,24万元,2006年01月01日 至 2008年12月31日,常洪,http://fund.sciencenet.cn/index.php/item/view/145064
81,扬州大学,C01,30,微生物学 ( C01 ) ,利用nnrS-gfp重组克隆研究土壤中一氧化碳（NO）产生菌多样性,1.5万元,2005年01月01日 至 2005年12月31日,胡健,http://fund.sciencenet.cn/index.php/item/view/145057
82,扬州大学,A01,30,一般反问题的计算方法 ( A011703 ) ,动态天文的新趋势,1万元,2005年01月01日 至 2005年12月31日,张世清,http://fund.sciencenet.cn/index.php/item/view/145038
83,扬州大学,F02,30,算法及其复杂性 ( F020104 ) ,蚁群算法并行化、收敛性和新型模型研究,6万元,2005年01月01日 至 2005年12月31日,陈崚,http://fund.sciencenet.cn/index.php/item/view/135758
84,扬州大学,G01,30,管理复杂性研究 ( G0116 ) ,大系统遗传试验选优理论与应用研究,6万元,2005年01月01日 至 2005年12月31日,程吉林,http://fund.sciencenet.cn/index.php/item/view/135757
85,扬州大学,C01,29,动物病毒学 ( C010802 ) ,表达高致病性禽流感病毒血凝素基因的重组马立克氏病毒,18万元,2005年01月01日 至 2007年12月31日,吴艳涛,http://fund.sciencenet.cn/index.php/item/view/135735
86,扬州大学,E09,30,水资源分析与管理 ( E090104 ) ,区域干旱期水资源系统运行性能及供水风险研究,25万元,2005年01月01日 至 2007年12月31日,方红远,http://fund.sciencenet.cn/index.php/item/view/135754
87,扬州大学,C08,30,免疫遗传学 ( C0802 ) ,MICA及其受体表达对直肠癌发病和病程转归影响的研究,8万元,2005年01月01日 至 2005年12月31日,龚卫娟,http://fund.sciencenet.cn/index.php/item/view/135750
88,扬州大学,H26,30,环境卫生 ( H2601 ) ,构建转基因昆虫细胞监测亲电性化学污染物的研究,8万元,2005年01月01日 至 2005年12月31日,李湘鸣,http://fund.sciencenet.cn/index.php/item/view/135746
5,扬州大学,C13,50,作物栽培与耕作学 ( C1303 ) ,水稻氮磷的吸收利用对大气二氧化碳浓度升高的响应,20万元,2005年01月01日 至 2007年12月31日,黄建晔,http://fund.sciencenet.cn/index.php/item/view/260499
6,扬州大学,C17,49,家禽营养学 ( C170106 ) ,山羊体内代谢性氨基有效利用规律研究,22万元,2004年01月01日 至 2006年12月31日,赵国琦,http://fund.sciencenet.cn/index.php/item/view/257958
7,扬州大学,C18,48,兽医寄生虫学 ( C1804 ) ,GSNO抑杀鸡球虫的分子机理,20万元,2004年01月01日 至 2006年12月31日,李金贵,http://fund.sciencenet.cn/index.php/item/view/256582
10,扬州大学,B02,44,金属有机化学 ( B0202 ) ,锌-锌键金属有机化合物化学研究,24万元,2006年01月01日 至 2008年12月31日,石尧成,http://fund.sciencenet.cn/index.php/item/view/247345
14,扬州大学,A05,42,物理学II ( A05 ) ,超冷玻色子在漏斗势中形成费米化玻色气体的动力学研究,2万元,2007年01月01日 至 2007年12月31日,韩玖荣,http://fund.sciencenet.cn/index.php/item/view/237981
15,扬州大学,A05,42,基础物理学 ( A0501 ) ,基于复杂网络的复杂系统动力学及统计行为的研究,150万元,2007年01月01日 至 2010年12月31日,何大韧,http://fund.sciencenet.cn/index.php/item/view/237911
16,扬州大学,A01,42,群及其表示 ( A010201 ) ,关于有限群的准素子群,3万元,2007年01月01日 至 2007年12月31日,缪龙,http://fund.sciencenet.cn/index.php/item/view/237854
17,扬州大学,A02,42,智能材料与结构力学 ( A020306 ) ,半导体量子点结构的力学研究,27万元,2007年01月01日 至 2009年12月31日,楚海建,http://fund.sciencenet.cn/index.php/item/view/237650
18,扬州大学,A01,42,泛函分析 ( A0106 ) ,Banach空间上非线性微分包含及其应用,23万元,2006年01月01日 至 2008年12月31日,李刚,http://fund.sciencenet.cn/index.php/item/view/236971
19,扬州大学,A01,42,几何分析 ( A010303 ) ,微分方程的几何方法,20万元,2006年01月01日 至 2008年12月31日,曹锡芳,http://fund.sciencenet.cn/index.php/item/view/236970
30,扬州大学,B05,44,电化学传感器 ( B050206 ) ,基于类水滑石/聚合物纳米杂化材料的生物传感器,25万元,2006年01月01日 至 2008年12月31日,单丹,http://fund.sciencenet.cn/index.php/item/view/247011
31,扬州大学,B03,44,电化学 ( B0306 ) ,超分子主体化合物在纳米粒子上的自组装及其应用,20万元,2004年01月01日 至 2006年12月31日,刁国旺,http://fund.sciencenet.cn/index.php/item/view/245801
33,扬州大学,A01,42,代数学 ( A0102 ) ,有限量子群的表示与Brauer群,19万元,2005年01月01日 至 2007年12月31日,陈惠香,http://fund.sciencenet.cn/index.php/item/view/235964
