19,湖南大学,E08,1,结构工程 ( E0805 ) ,现代结构拟动力地震模拟协同试验方法与系统,170万元,2004年01月01日 至 2007年12月31日,肖岩,http://fund.sciencenet.cn/index.php/item/view/297045
13,湖南大学,F01,39,网络通信理论与技术 ( F010201 ) ,2006第二届“拟人系统”国际学术会议,0.45万元,2006年01月01日 至 2006年12月31日,王耀南,http://fund.sciencenet.cn/index.php/item/view/105730
54,湖南大学,E02,39,无机非金属材料 ( E02 ) ,2006年固态离子学学术年会暨国际电动汽车动力技术研讨会,3万元,2006年01月01日 至 2006年12月31日,何莉萍,http://fund.sciencenet.cn/index.php/item/view/105729
55,湖南大学,E08,39,结构实验方法与技术 ( E080508 ) ,中美结构工程研究协作与协同研讨会,3万元,2006年01月01日 至 2006年12月31日,肖岩,http://fund.sciencenet.cn/index.php/item/view/105728
56,湖南大学,B05,39,分析化学 ( B05 ) ,基于分子工程的NDA探针研究,90万元,2006年01月01日 至 2008年12月31日,王柯敏,http://fund.sciencenet.cn/index.php/item/view/105727
57,湖南大学,B05,39,分析化学 ( B05 ) ,2006年生命分析化学和生物医学工程国际研讨会,5万元,2006年01月01日 至 2006年12月31日,吴海龙,http://fund.sciencenet.cn/index.php/item/view/105726
58,湖南大学,A01,39,一般拓扑学 ( A010403 ) ,第四届Domain理论国际学术研讨会,3.5万元,2006年01月01日 至 2006年12月31日,李庆国,http://fund.sciencenet.cn/index.php/item/view/105725
59,湖南大学,,39, (  ) ,软与生物物质的驱动态研讨会,1万元,2006年01月01日 至 2006年12月31日,刘全慧,http://fund.sciencenet.cn/index.php/item/view/105724
60,湖南大学,E02,39,其他无机非金属材料 ( E0213 ) ,Li1-xRexFePO4/C的制备及其导电机制,32万元,2007年01月01日 至 2009年12月31日,韩绍昌,http://fund.sciencenet.cn/index.php/item/view/105697
61,湖南大学,E02,39,半导体材料 ( E0209 ) ,能隙和物性可调的一维宽带半导体合金纳米结构的研究,25万元,2007年01月01日 至 2009年12月31日,潘安练,http://fund.sciencenet.cn/index.php/item/view/105686
12,湖南大学,A02,40,弹性力学与塑性力学 ( A020301 ) ,混合数值法求解层合压电壳体结构中的瞬态波动问题及其应用,30万元,2006年01月01日 至 2008年12月31日,韩旭,http://fund.sciencenet.cn/index.php/item/view/151681
63,湖南大学,G01,40,管理科学与工程 ( G01 ) ,管理科学的研究与出版国际学术会议,2.5万元,2005年01月01日 至 2005年12月31日,马超群,http://fund.sciencenet.cn/index.php/item/view/151672
64,湖南大学,B05,40,生化分析及生物传感 ( B0509 ) ,核酸分子导线自组装实时监测单核苷酸多态性基因分型的研究,25万元,2006年01月01日 至 2008年12月31日,孟祥贤,http://fund.sciencenet.cn/index.php/item/view/151671
65,湖南大学,E01,40,金属磁性材料 ( E010501 ) ,高频纳米软磁材料研究,26万元,2006年01月01日 至 2008年12月31日,彭坤,http://fund.sciencenet.cn/index.php/item/view/151670
66,湖南大学,E08,40,地基与基础工程 ( E080601 ) ,陡坡段桥梁桩基设计理论与数值模拟方法研究,27万元,2006年01月01日 至 2008年12月31日,赵明华,http://fund.sciencenet.cn/index.php/item/view/151654
67,湖南大学,G03,40,资本市场管理 ( G030202 ) ,中国探矿权资产化、证券化研究,5万元,2005年01月01日 至 2005年12月31日,蔡德容,http://fund.sciencenet.cn/index.php/item/view/132590
68,湖南大学,B06,40,基础有机化工 ( B060701 ) ,仿生催化空气选择氧化烃类功能化关键科学问题的研究,150万元,2005年01月01日 至 2008年12月31日,郭灿城,http://fund.sciencenet.cn/index.php/item/view/132584
69,湖南大学,B02,40,物理有机化学 ( B0205 ) ,金属卟啉磁性纳米粒子复合物合成及其仿生催化反应研究,23万元,2005年01月01日 至 2007年12月31日,刘强,http://fund.sciencenet.cn/index.php/item/view/132576
70,湖南大学,B02,40,有机合成 ( B0201 ) ,氟碳基分子标记法及其在手性创制中的应用研究,8万元,2005年01月01日 至 2005年12月31日,向建南,http://fund.sciencenet.cn/index.php/item/view/132570
74,湖南大学,E01,41,金属材料的合金相、相变及合金设计 ( E0106 ) ,统计物理与计算科学的一般概念,1万元,2007年01月01日 至 2007年12月31日,胡望宇,http://fund.sciencenet.cn/index.php/item/view/163969
75,湖南大学,E01,41,金属材料的合金相、相变及合金设计 ( E0106 ) ,液态金属凝固过程中纳米团簇结构的演变机制,2万元,2007年01月01日 至 2007年12月31日,刘让苏,http://fund.sciencenet.cn/index.php/item/view/163953
77,湖南大学,E08,41,新型结构与新材料结构 ( E080504 ) ,现代竹结构国际研讨会,3万元,2007年01月01日 至 2007年12月31日,肖岩,http://fund.sciencenet.cn/index.php/item/view/163936
78,湖南大学,G03,41,宏观经济管理与战略 ( G0301 ) ,经济转型、区域崛起与可持续发展,4万元,2007年01月01日 至 2007年12月31日,祝树金,http://fund.sciencenet.cn/index.php/item/view/163923
79,湖南大学,E04,41,粉末冶金与粉体工程 ( E0417 ) ,固液反应球磨制备金属间化合物微细粉末过程原理研究,26万元,2006年01月01日 至 2008年12月31日,陈振华,http://fund.sciencenet.cn/index.php/item/view/151683
80,湖南大学,A02,41,结构力学与结构优化 ( A020312 ) ,具损伤压电层合结构的非线性动力响应及疲劳破坏研究,33万元,2006年01月01日 至 2008年12月31日,傅衣铭,http://fund.sciencenet.cn/index.php/item/view/151682
16,湖南大学,A02,55,智能材料与结构力学 ( A020306 ) ,广义位错与压电磁复合材料微结构干涉的模型与分析方法,25万元,2005年01月01日 至 2007年12月31日,刘又文,http://fund.sciencenet.cn/index.php/item/view/236031
27,湖南大学,A02,55,非线性振动及其控制 ( A020204 ) ,分岔控制研究,13万元,2005年01月01日 至 2006年12月31日,唐驾时,http://fund.sciencenet.cn/index.php/item/view/236030
28,湖南大学,A01,55,偏微分方程数值计算 ( A011701 ) ,Newton 型算法的进一步研究,18万元,2005年01月01日 至 2007年12月31日,李董辉,http://fund.sciencenet.cn/index.php/item/view/235880
29,湖南大学,A01,55,拓扑学 ( A0104 ) ,广义连续格及其拓扑应用研究,17万元,2005年01月01日 至 2007年12月31日,李庆国,http://fund.sciencenet.cn/index.php/item/view/235879
30,湖南大学,A02,55,运动稳定性及其控制 ( A020203 ) ,多维分段光滑动力学系统的分岔与控制研究,15万元,2005年01月01日 至 2007年12月31日,张思进,http://fund.sciencenet.cn/index.php/item/view/235604
