161,湘潭大学,A01,17,偏微分方程数值计算 ( A011701 ) ,偏微分方程数值计算,140万元,2007年01月01日 至 2010年12月31日,黄云清,http://fund.sciencenet.cn/index.php/item/view/110413
166,湘潭大学,B02,17,催化与不对称反应 ( B020104 ) ,手性螺旋聚醚的合成,8万元,2005年01月01日 至 2005年12月31日,阳年发,http://fund.sciencenet.cn/index.php/item/view/135666
169,湘潭大学,A02,17,智能材料与结构力学 ( A020306 ) ,第五届先进材料及技术国际学术会议,2万元,2006年01月01日 至 2006年12月31日,周益春,http://fund.sciencenet.cn/index.php/item/view/110428
11,湘潭大学,A04,23,表面、界面和低维系统的电子结构及电学性质 ( A040204 ) ,碳纳米管及其分子器件的物理性能研究,2万元,2005年01月01日 至 2005年12月31日,丁建文,http://fund.sciencenet.cn/index.php/item/view/235821
72,湘潭大学,A06,23,NSFC-中物院联合基金 ( A06 ) ,辐射流体网格自适应技术和并行代数多重网格法研究,22万元,2004年01月01日 至 2006年12月31日,舒适,http://fund.sciencenet.cn/index.php/item/view/235513
73,湘潭大学,A04,23,软物质和液体的结构与性质 ( A040102 ) ,病毒三维重构的高精度图象处理,25万元,2004年01月01日 至 2006年12月31日,杨奇斌,http://fund.sciencenet.cn/index.php/item/view/235348
74,湘潭大学,A02,23,复合材料力学 ( A020305 ) ,聚合物-无机纳米复合材料的微结构与力学行为的研究,30万元,2004年01月01日 至 2006年12月31日,张平,http://fund.sciencenet.cn/index.php/item/view/235221
76,湘潭大学,A01,23,计算数学与科学工程计算 ( A0117 ) ,奇异摄动问题的自适应移动网格方法,16万元,2004年01月01日 至 2006年12月31日,陈艳萍,http://fund.sciencenet.cn/index.php/item/view/235107
12,湘潭大学,A02,24,智能材料与结构力学 ( A020306 ) ,自组装半导体压电纳米带及相关力学性能,39万元,2007年01月01日 至 2009年12月31日,郑学军,http://fund.sciencenet.cn/index.php/item/view/238355
63,湘潭大学,A02,24,微纳米力学 ( A020308 ) ,纳米塑料的等效粘弹性连续介质微观力学研究,20万元,2007年01月01日 至 2009年12月31日,张为民,http://fund.sciencenet.cn/index.php/item/view/238354
64,湘潭大学,A01,24,数值代数 ( A011705 ) ,大型特殊矩阵的降低规模、保结构及其高效算法,15万元,2007年01月01日 至 2008年12月31日,刘建州,http://fund.sciencenet.cn/index.php/item/view/238169
